Month_Date,State,District,Month,Sales,Direct,Web,Course,Programs,year_flag,time_order
2015-11-01,State_7,District_33,11,40278.595859586,24684.4981458146,653.6435128713,79.1363221782,2340.811000126,1,11
2015-11-01,State_5,District_30,11,6868.7596759676,2455.9646282628,60.7840631683,5.6185363257,397.6609675554,1,11
2015-11-01,State_1,District_20,11,5119.7112511251,2634.3088640864,59.3981491269,5.646623829,76.3237003492,1,11
2015-11-01,State_3,District_22,11,12639.7890189019,5276.0260414041,142.6316360936,11.132185505,758.2857746895,1,11
2015-11-01,State_5,District_21,11,12989.1283528353,4434.7467578758,71.9529558776,15.0571494347,662.2654742754,1,11
2015-11-01,State_1,District_46,11,6497.3429342934,3353.5688766877,53.9304156076,7.0648075302,588.2931841656,1,11
2015-11-01,State_3,District_36,11,5421.9499549955,1992.2914059406,53.696989937,3.8655007442,699.318617568,1,11
2015-11-01,State_8,District_45,11,11105.7634563456,2096.3346228623,43.0611111611,2.3939960184,117.5665985419,1,11
2015-11-01,State_5,District_34,11,3479.8459045905,1173.5638991899,31.8516226823,3.6065710547,92.5546313213,1,11
2015-11-01,State_3,District_6,11,5776.80360036,1811.3324716472,35.2835209181,2.8473400731,459.0220858218,1,11
2015-11-01,State_7,District_28,11,7012.6401440144,2508.6943834383,80.9337791719,8.4149661006,761.159306072,1,11
2015-11-01,State_9,District_47,11,5805.1895589559,1133.7986910891,37.4309945635,3.7731195442,335.3207804266,1,11
2015-11-01,State_1,District_17,11,5470.2631863186,1619.8057978398,42.6701824122,5.1976670315,934.5725573627,1,11
2015-11-01,State_3,District_15,11,7931.698289829,3834.4555319532,80.9439281188,6.7635294869,180.6645207723,1,11
2015-11-01,State_9,District_9,11,8449.803780378,3318.16149955,80.1214748695,8.0395207687,1094.520604342,1,11
2015-11-01,State_6,District_19,11,49230.6894689469,10896.3207344734,239.8314106211,32.7103937534,1909.1780926373,1,11
2015-11-01,State_5,District_7,11,26883.5060306031,14243.8975931593,324.4914073807,43.8590291989,1954.650520252,1,11
2015-11-01,State_8,District_24,11,18046.8054005401,4233.8507470747,97.3520086949,9.6369805329,677.800983721,1,11
2015-11-01,State_5,District_32,11,4626.7650765077,1379.9071990999,28.4501712511,3.7432771381,339.1085219766,1,11
2015-11-01,State_5,District_18,11,10173.1945994599,4215.983639964,97.4737960036,16.5955802124,628.2861525653,1,11
2015-11-01,State_7,District_13,11,25355.3598559856,12446.6191269127,267.1290936094,38.6007999082,799.4961259946,1,11
2015-11-01,State_9,District_38,11,19544.9245724572,5360.6769090909,132.9452668227,15.0707544608,952.8687936454,1,11
2015-11-01,State_4,District_29,11,21653.9801980198,3920.3048046805,94.4429754455,9.2244515572,547.2589126913,1,11
2015-11-01,State_3,District_43,11,5874.8680468047,2362.8159909991,40.1114821422,5.9786217303,209.8913247147,1,11
2015-11-01,State_10,District_41,11,80114.6865886589,41123.3262826283,911.2332025203,138.7171615122,2717.4516910891,1,11
2015-11-01,State_4,District_26,11,17220.1893789379,3538.449859586,104.5661381638,9.5419669793,458.7980579154,1,11
2015-11-01,State_4,District_39,11,15345.1081908191,3255.0818955896,81.6039982898,6.1491232799,571.458287766,1,11
2015-11-01,State_4,District_10,11,12715.6759675968,2895.1250513051,77.4612851665,7.5824452817,186.6395057642,1,11
2015-11-01,State_4,District_14,11,18219.1596759676,4254.8772817282,127.7365257966,12.6181727093,423.8038660126,1,11
2015-11-01,State_9,District_23,11,6554.894689469,3468.9424536454,84.436720018,8.7969968479,82.0707654996,1,11
2015-12-01,State_1,District_37,12,4719.3483348335,1217.904830063,37.9132637984,4.8110174113,26.7954307093,1,12
2015-12-01,State_9,District_1,12,35479.3076507651,10427.4181134113,343.1078552655,24.5347237966,1140.6217454726,1,12
2015-12-01,State_5,District_32,12,6508.2851485149,1096.8660729073,30.1864182718,2.7516308644,258.0089076742,1,12
2015-12-01,State_7,District_44,12,6929.4351035104,1628.7393513951,63.7844368857,3.5129189264,100.4189851395,1,12
2015-12-01,State_1,District_31,12,9297.8552655266,2902.5333645365,123.3246712151,8.3652146913,756.289229703,1,12
2015-12-01,State_8,District_45,12,14612.396759676,1504.7590583258,49.1227522772,2.2486098115,655.3812909721,1,12
2015-12-01,State_8,District_3,12,14953.2100810081,1372.4988862286,43.0611111611,3.9142021336,34.4685694131,1,12
2015-12-01,State_5,District_25,12,8024.7229522952,1773.201450405,36.6592860126,4.8121126805,38.7843537552,1,12
2015-12-01,State_1,District_11,12,15196.4835283528,5067.9396093609,170.2187583258,10.9084411521,161.1856631881,1,12
2015-12-01,State_8,District_8,12,20409.498469847,2971.3870945095,81.0352686049,7.8782668713,82.2494242286,1,12
2015-12-01,State_1,District_17,12,6974.9857785779,1294.8205479748,53.4481463906,4.0824234526,102.5726325437,1,12
2015-12-01,State_8,District_16,12,15073.3245724572,1950.7830657066,50.0263970837,4.0283576734,57.5926505851,1,12
2015-12-01,State_6,District_19,12,57456.8140414041,8510.4082394239,286.9081787579,26.7373044464,1788.1653354455,1,12
2015-12-01,State_1,District_20,12,6592.1328532853,2169.2193465347,65.9217615842,5.061247802,50.2055151089,1,12
2015-12-01,State_1,District_42,12,3718.3927992799,990.3171040504,31.882069505,2.0942711874,25.0536754275,1,12
2015-12-01,State_8,District_24,12,22723.7814581458,3342.7832457246,110.7597155356,8.0695027723,138.7914467723,1,12
2015-12-01,State_8,District_2,12,10893.9661566157,1172.3654957696,44.0053517372,2.3927212797,53.2383960342,1,12
2015-12-01,State_5,District_21,12,17185.6122412241,3510.8865778578,90.0972834563,11.9729301152,133.1056076382,1,12
2015-12-01,State_1,District_5,12,9265.3828982898,2606.30980018,72.0037005941,5.0376855878,101.9324425077,1,12
2015-12-01,State_5,District_34,12,4528.9267326733,876.686659586,31.4809918092,2.1017601698,87.5506001674,1,12
2015-12-01,State_3,District_43,12,7242.499729973,1829.6353627363,48.2800011341,4.8259953755,521.6556420252,1,12
2015-12-01,State_3,District_6,12,8319.4135013501,1532.6491769577,31.8922184518,2.5035910117,16.8704803474,1,12
2015-12-01,State_6,District_4,12,44180.3171917192,5203.4681548155,151.2925732493,14.2076572313,1389.6607642484,1,12
2015-12-01,State_5,District_27,12,9541.6345634564,3047.6491377138,95.7071021782,7.5385384266,68.6915945383,1,12
2015-12-01,State_1,District_40,12,6041.8109810981,1704.8924489649,72.0037005941,2.721127301,65.7373754563,1,12
2015-12-01,State_9,District_9,12,11856.9864986499,2443.1090279028,90.9298856526,6.3845514077,513.3761460216,1,12
2015-12-01,State_7,District_33,12,55046.9800180018,19998.3045364536,708.6955810981,59.267750387,2866.6066581818,1,12
2015-12-01,State_5,District_30,12,8215.3710171017,1976.4942682268,69.8359290729,4.8522957642,32.1293390729,1,12
2015-12-01,State_3,District_22,12,16120.7132313231,4362.4067632763,150.4498221062,9.4983776652,281.1777134113,1,12
2015-12-01,State_6,District_35,12,42067.8660666067,6389.1250351035,170.7010275428,18.4400382304,536.2531329433,1,12
2015-12-01,State_4,District_26,12,20174.1130513051,2783.2377407741,136.4380587219,8.4622017282,230.8301409559,1,12
2015-12-01,State_3,District_36,12,7015.1099909991,1808.9356651665,43.5332314491,2.9048742193,245.0108891017,1,12
2015-12-01,State_9,District_38,12,26469.9323132313,4073.591510351,130.5996943474,13.1269171323,291.0207753267,1,12
2015-12-01,State_7,District_13,12,30746.2819081908,10230.988880288,324.1613722772,29.1190730297,699.539699946,1,12
2015-12-01,State_2,District_12,12,36459.2543654365,9952.4145310531,489.1003470747,31.7105191971,663.4079325473,1,12
2015-12-01,State_9,District_47,12,6840.7373537354,817.2022658866,52.8948345455,2.6069717613,413.7087884338,1,12
2015-12-01,State_7,District_28,12,8319.9366336634,2054.2815517552,92.6255369037,6.5178880882,149.7814167939,1,12
2015-12-01,State_4,District_10,12,15781.0491449145,2387.8735193519,102.84004009,5.2541266067,128.1171292421,1,12
2015-12-01,State_3,District_15,12,10063.2475247525,2892.837189919,87.0461650045,5.7850909523,190.7322344032,1,12
2015-12-01,State_10,District_41,12,99787.4340234023,31513.7641224122,1008.6712826283,112.8989023582,1058.3487054906,1,12
2015-12-01,State_4,District_14,12,21905.6061206121,3364.6813465347,163.7917552475,10.8114541152,155.8005503132,1,12
2015-12-01,State_5,District_7,12,32892.8100810081,11502.9308154815,385.4581515752,33.3761115158,784.9808815482,1,12
2015-12-01,State_9,District_23,12,8034.79819982,2523.9467920792,102.1292252025,7.1372552187,65.4920984734,1,12
2015-12-01,State_4,District_29,12,24649.1740774077,3027.6031161116,124.1166776598,7.7524191755,126.6140592925,1,12
2015-12-01,State_1,District_46,12,8219.0595859586,2429.0550225023,71.5721760756,5.8713031989,390.6383140666,1,12
2015-12-01,State_5,District_18,12,12738.3348334833,3531.3683834383,119.4105037444,12.1877282304,127.5838603006,1,12
2015-12-01,State_4,District_39,12,18353.098469847,2532.1177263726,71.912360108,5.7069153231,208.4152007669,1,12
2016-01-01,State_5,District_34,1,3978.700990099,898.0445488749,17.5614737966,2.7131624718,25.1038085865,2,13
2016-01-01,State_5,District_30,1,7354.4615661566,1723.3073234924,41.0208580738,7.356337523,37.3798489784,2,13
2016-01-01,State_8,District_16,1,11128.7873987399,1387.887030063,34.2858291449,5.2420246769,52.8613366616,2,13
2016-01-01,State_6,District_4,1,37391.3548154816,4747.1232817282,90.4825452925,21.3715193753,96.2273832331,2,13
2016-01-01,State_1,District_20,1,6131.6910891089,1912.4594041404,32.9985881908,8.0395916256,36.4190496308,2,13
2016-01-01,State_5,District_32,1,5260.9504950495,1018.139509811,15.6825890747,3.1929894752,56.9983639048,2,13
2016-01-01,State_6,District_35,1,35822.2433843384,4874.8688856886,116.790190423,23.6509046625,107.0985232439,2,13
2016-01-01,State_1,District_5,1,7726.097569757,2081.7802124212,42.1916230063,7.2110180252,33.9949111113,2,13
2016-01-01,State_8,District_2,1,8927.6763276328,885.6625872187,31.6547387219,3.3014085224,14.4548035595,2,13
2016-01-01,State_7,District_13,1,27486.0759675968,8370.5080468047,186.7182207741,44.4874988371,110.5170236436,2,13
2016-01-01,State_3,District_43,1,6685.9463546355,1413.6576169217,28.8788680288,7.3499955771,14.5774912355,2,13
2016-01-01,State_1,District_11,1,13614.4849684969,4265.2334419442,87.0709449325,17.8170994113,320.0620131701,2,13
2016-01-01,State_8,District_8,1,17697.4444644464,2800.8399819982,56.9206175878,9.8447647525,274.7898885203,2,13
2016-01-01,State_4,District_10,1,12825.5427542754,2001.6497929793,54.9410384698,8.0665146121,33.3112448187,2,13
2016-01-01,State_1,District_17,1,6009.3681368137,1181.3196705671,26.9275931593,5.313644267,6.219050346,2,13
2016-01-01,State_7,District_33,1,41931.1769576958,15813.8789684969,434.3036946895,88.594440378,2811.6535817966,2,13
2016-01-01,State_6,District_19,1,49618.4532853285,8062.3683348335,199.2978107111,35.9749472835,231.7544093087,2,13
2016-01-01,State_4,District_14,1,18916.7945994599,3100.9263852385,84.1818572097,14.5241131521,88.9030724518,2,13
2016-01-01,State_7,District_44,1,6028.7254725473,1279.8720316832,43.2616935194,5.2321482052,202.3060336018,2,13
2016-01-01,State_5,District_18,1,10590.9166516652,3199.7807452745,71.9233911071,16.8730377138,181.0587954869,2,13
2016-01-01,State_3,District_36,1,6427.0581458146,1219.9755506751,38.4779394419,4.7785170851,8.3284880157,2,13
2016-01-01,State_1,District_31,1,7848.5098109811,2810.9066174618,68.0491456346,11.7875622178,47.390370429,2,13
2016-01-01,State_8,District_45,1,11549.8545454545,1231.048849685,29.9489385419,2.3558926166,28.3644228853,2,13
2016-01-01,State_5,District_21,1,13317.4293429343,2832.8518829883,56.5020583618,16.9658644518,292.4165249055,2,13
2016-01-01,State_4,District_29,1,20561.2583258326,2903.6203312331,70.8974064806,9.6987181512,24.8184960702,2,13
2016-01-01,State_8,District_3,1,13364.9486948695,1109.544559856,23.8779435104,5.3058481132,147.7226853275,2,13
2016-01-01,State_7,District_28,1,6968.1641764176,1796.3910968497,65.8115691989,9.8257389145,26.9929161008,2,13
2016-01-01,State_4,District_39,1,15568.4846084608,2021.5817317732,54.2770045545,6.8799440522,231.1619986877,2,13
2016-01-01,State_10,District_41,1,81120.704590459,28165.3386678668,645.7527591359,168.7225809721,610.779730261,2,13
2016-01-01,State_5,District_27,1,8460.295949595,2515.7528658866,44.6338472367,10.175111622,199.0094354686,2,13
2016-01-01,State_3,District_15,1,9115.00270027,2362.8406732673,52.2658621602,7.6156909127,15.8480837557,2,13
2016-01-01,State_1,District_42,1,3366.9422142214,656.3446316832,18.3419837444,3.1816587966,6.6480904731,2,13
2016-01-01,State_8,District_24,1,19419.7767776778,3081.6991125113,63.1646971557,11.6465043492,95.962603838,2,13
2016-01-01,State_9,District_23,1,7608.1468946895,2413.5765166517,64.8704973357,10.4217811179,45.5763985044,2,13
2016-01-01,State_4,District_26,1,17873.9513951395,2494.7135985599,63.8004268227,12.0370391359,169.9441968353,2,13
2016-01-01,State_1,District_46,1,7281.1168316832,2112.5841170117,42.8273526553,6.7573869055,46.2141486032,2,13
2016-01-01,State_9,District_38,1,21176.2477047705,3400.5094563456,85.7869629883,19.3955579712,233.9864086625,2,13
2016-01-01,State_2,District_12,1,28551.1200720072,9557.0623672367,287.9390390639,42.2342084464,392.9357115806,2,13
2016-01-01,State_9,District_47,1,6301.595679568,850.530029523,25.1934887129,4.4943210277,3.1003588279,2,13
2016-01-01,State_5,District_25,1,6335.7785778578,1469.7287764176,28.6050890729,6.1960638416,62.6664199253,2,13
2016-01-01,State_3,District_6,1,5681.3893789379,1292.8579913591,32.233859874,4.0640783687,33.5107039768,2,13
2016-01-01,State_1,District_40,1,4403.6882088209,1465.6014558056,46.6575122412,3.629574081,58.3014476058,2,13
2016-01-01,State_9,District_9,1,10715.1870387039,2034.7690243024,71.6653938074,8.2259722106,140.7104752043,2,13
2016-01-01,State_3,District_22,1,14607.5812781278,3839.9180936094,94.6022654545,14.3284822052,82.1974456004,2,13
2016-01-01,State_5,District_7,1,28461.9661566157,10064.5214617462,228.9256253825,47.7471191755,181.8952773537,2,13
2016-01-01,State_1,District_37,1,4128.5112511251,1068.0700217822,16.7809638506,5.884217694,15.4489965024,2,13
2016-01-01,State_9,District_1,1,30200.0759675968,8820.1846516652,235.0281837084,38.0078650531,300.4642153771,2,13
2016-02-01,State_8,District_8,2,17376.5846984698,3264.3078793879,60.7224729253,16.5046858956,519.8608391809,2,14
2016-02-01,State_7,District_33,2,44843.9755175518,20044.5838523852,426.108340234,160.790640108,3042.8958808461,2,14
2016-02-01,State_1,District_5,2,6913.0459045905,2404.919209721,40.0231776958,13.2575037858,419.7559958524,2,14
2016-02-01,State_9,District_9,2,10409.0703870387,2873.6217569757,57.7735176778,19.5517976562,409.4619600576,2,14
2016-02-01,State_8,District_24,2,19164.3924392439,3543.455679568,65.5786171377,25.0392496022,304.2413304734,2,14
2016-02-01,State_1,District_11,2,14640.2635463546,5407.3939009901,88.4871845365,34.2344949289,662.4078261062,2,14
2016-02-01,State_9,District_23,2,6968.0568856886,3056.9351881188,65.7957875788,18.704941658,109.1091337498,2,14
2016-02-01,State_8,District_45,2,11466.0619261926,1603.1116961296,28.2148341134,4.4073310963,72.8582367813,2,14
2016-02-01,State_1,District_17,2,6079.698649865,1591.8370644464,29.5586835644,9.128662604,47.7396435734,2,14
2016-02-01,State_9,District_1,2,30273.6457245725,11212.8225670567,247.576210369,73.7120475446,1213.0602025923,2,14
2016-02-01,State_8,District_3,2,13076.8367236724,1450.8035017102,26.7545086049,8.6404530817,432.7823807435,2,14
2016-02-01,State_1,District_20,2,5734.8100810081,2280.3949288929,36.6556632403,14.7292087633,159.3050677858,2,14
2016-02-01,State_1,District_42,2,3417.9765976598,988.3422689469,17.7062540846,6.5256932988,29.9507935932,2,14
2016-02-01,State_3,District_15,2,8396.2379837984,3016.869980198,49.4616872007,15.41111964,30.0429638542,2,14
2016-02-01,State_8,District_16,2,11299.9704770477,1760.8558736274,39.9665691989,9.8476925545,80.9317149991,2,14
2016-02-01,State_1,District_31,2,8936.2351035104,3380.2755193519,80.2352215842,20.3780034059,147.5961215536,2,14
2016-02-01,State_1,District_46,2,7924.5386138614,2658.0950909091,55.2589032943,11.5190173033,31.4867916364,2,14
2016-02-01,State_7,District_44,2,6008.5062106211,1486.741390279,37.8988182898,7.6098671404,39.425590333,2,14
2016-02-01,State_6,District_35,2,35710.4054005401,6268.4938973897,149.7637333573,41.1334381116,814.0873156922,2,14
2016-02-01,State_9,District_38,2,21102.5180918092,4041.6534689469,92.1475185959,32.2893122682,516.6132779388,2,14
2016-02-01,State_8,District_2,2,9505.8502250225,1171.95769955,31.3368738974,7.7558990128,67.4811224608,2,14
2016-02-01,State_7,District_13,2,28991.1582358236,9507.4338541854,193.1511665167,76.9722244824,1212.566750333,2,14
2016-02-01,State_1,District_40,2,4235.1078307831,1913.1640684068,46.3396474167,9.2052167476,253.8553105833,2,14
2016-02-01,State_3,District_6,2,6247.7166516652,1436.5088793879,28.6050890729,7.2435652502,254.4176569145,2,14
2016-02-01,State_9,District_47,2,5914.397839784,1086.7939636364,26.9716790459,10.881301914,16.1104659784,2,14
2016-02-01,State_7,District_28,2,7352.9562556256,2088.8268568857,76.826880234,14.7586724227,106.5619299064,2,14
2016-02-01,State_6,District_4,2,39258.0867686769,6139.4396309631,94.3567907651,35.9887428227,1404.093414144,2,14
2016-02-01,State_10,District_41,2,84813.8505850585,35047.796669667,694.7174923492,310.9037794779,2172.2494411881,2,14
2016-02-01,State_6,District_19,2,49600.2207020702,10078.6147506751,195.5400412601,68.2738736598,1518.1698528353,2,14
2016-02-01,State_5,District_30,2,7364.002160216,1996.6164752475,42.1916230063,13.7292444788,280.0751306787,2,14
2016-02-01,State_3,District_22,2,14829.4815481548,4679.3748244825,94.8918260306,27.3842508191,426.1484867021,2,14
2016-02-01,State_4,District_14,2,19343.1308730873,3649.2560180018,93.9980990459,25.3395477534,275.6694569307,2,14
2016-02-01,State_1,District_37,2,4075.5629162916,1301.6159641764,16.8533539946,7.4579168522,20.5128649559,2,14
2016-02-01,State_2,District_12,2,30363.7101710171,11222.4865364536,306.7028410441,81.4237510657,801.8695152295,2,14
2016-02-01,State_3,District_36,2,6085.8365436544,1778.8751512151,27.0723734473,8.4343358934,88.2674770261,2,14
2016-02-01,State_5,District_21,2,13652.2091809181,3659.423319532,72.1721248065,30.9842893969,462.0184551521,2,14
2016-02-01,State_5,District_34,2,3947.8819081908,1144.9791166517,18.8046288605,4.1376545951,44.9883551665,2,14
2016-02-01,State_4,District_10,2,13169.7785778578,2504.7802340234,54.5790877408,16.8351551341,685.7576511485,2,14
2016-02-01,State_5,District_25,2,6477.4271827183,1790.2504491449,28.8505637624,9.5261651521,79.2224816922,2,14
2016-02-01,State_4,District_39,2,15964.4774077408,2492.8009378938,60.492779856,12.7433046013,310.9171045725,2,14
2016-02-01,State_5,District_18,2,10759.4833483348,3689.824559856,77.0407916472,30.8989218524,460.9281839946,2,14
2016-02-01,State_5,District_27,2,8159.5045904591,3180.9561368137,43.7809471467,17.0123876634,240.2339439604,2,14
2016-02-01,State_5,District_7,2,28185.5841584158,12300.7238613861,265.2666828083,97.0299869217,550.3321668407,2,14
2016-02-01,State_4,District_29,2,21542.896849685,3557.548970297,76.6222324212,18.7495877228,180.9457288353,2,14
2016-02-01,State_5,District_32,2,4672.400360036,1131.5904914491,17.7062540846,5.5728195003,487.186158225,2,14
2016-02-01,State_3,District_43,2,6668.0842484248,1652.3375434744,28.2431383618,14.054953301,43.4591312187,2,14
2016-02-01,State_4,District_26,2,17840.0500450045,2826.8119027903,74.9888223942,19.3414990495,111.7264979298,2,14
2016-03-01,State_1,District_37,3,3642.2883888389,1457.1454820882,20.7275994707,19.6883303606,150.0380585257,2,15
2016-03-01,State_1,District_40,3,5332.8496849685,1768.7078493249,43.0728273447,31.3724375273,46.7253841116,2,15
2016-03-01,State_1,District_5,3,8253.9261926193,2461.3930351035,43.6802527453,43.6135941476,107.6625807651,2,15
2016-03-01,State_8,District_16,3,13767.4387038704,1732.4679616562,35.8468490369,31.552117721,89.6247367957,2,15
2016-03-01,State_9,District_38,3,25643.0725472547,4183.0896975698,87.8389322412,74.9009035194,613.1405213681,2,15
2016-03-01,State_9,District_23,3,7899.1236723672,2963.013479748,66.7493820702,56.1209979136,274.7840898164,2,15
2016-03-01,State_1,District_46,3,7001.6223222322,2541.4227866787,46.5851221062,45.5661209487,224.910484099,2,15
2016-03-01,State_1,District_17,3,5552.3909990999,1854.274250225,30.0213286949,28.0893705348,247.5480918074,2,15
2016-03-01,State_8,District_8,3,17643.9485148515,3517.0810945095,49.0714322412,52.0413715932,153.1327647183,2,15
2016-03-01,State_8,District_45,3,12401.9467146715,1628.7816165617,27.4626284248,22.5702162085,187.6916890405,2,15
2016-03-01,State_1,District_20,3,5649.0815481548,2297.6088766877,39.7493987579,35.7897944248,45.0303708857,2,15
2016-03-01,State_1,District_42,3,3276.3485148515,948.3777261926,16.0004539046,19.7005840632,48.9114611071,2,15
2016-03-01,State_6,District_19,3,50122.8561656166,10422.3903510351,167.9418961656,184.6853588173,1266.7446856346,2,15
2016-03-01,State_10,District_41,3,86987.9866786679,35519.720540054,661.2747863186,770.120780126,1537.9117486589,2,15
2016-03-01,State_7,District_44,3,6247.8855085509,1352.2511405941,40.3851284248,24.9599897424,118.9002123942,2,15
2016-03-01,State_9,District_9,3,10851.6057605761,2764.2980954095,54.2895271647,52.3241888299,531.2708392763,2,15
2016-03-01,State_6,District_35,3,36511.0685868587,6517.0391269127,128.859790333,105.9638343294,732.6077469127,2,15
2016-03-01,State_8,District_2,3,10420.2203420342,1187.3596518452,31.9726035464,27.8404367939,246.7773906157,2,15
2016-03-01,State_3,District_6,3,6767.6558055806,1356.2777947795,31.0190090549,18.665162591,67.8480623924,2,15
2016-03-01,State_8,District_24,3,20721.895949595,3576.7762430243,62.0946266427,54.4787688965,127.6004407723,2,15
2016-03-01,State_9,District_1,3,32492.0198019802,10747.4420108011,225.4574165617,211.8257792799,489.5370961836,2,15
2016-03-01,State_3,District_15,3,10208.303870387,2919.6262808281,53.5373214761,52.6813671089,282.7875889433,2,15
2016-03-01,State_7,District_28,3,7569.7447344735,1871.387530153,70.5670190279,39.4927947615,295.8914676868,2,15
2016-03-01,State_9,District_47,3,5770.5468946895,1031.3268023402,30.1661089649,24.3776896072,33.0153342844,2,15
2016-03-01,State_7,District_33,3,43742.4342034203,19635.7777857786,447.4558878488,423.4286188119,2439.7591879388,2,15
2016-03-01,State_3,District_22,3,13872.0133213321,4649.678250225,96.5252360576,74.7977186841,812.7373043744,2,15
2016-03-01,State_1,District_11,3,12396.9209720972,5037.4450477048,94.9484345455,93.1857714617,381.0068888929,2,15
2016-03-01,State_5,District_30,3,6872.203780378,2113.3894473447,47.4821080828,33.8213930315,403.6002573375,2,15
2016-03-01,State_2,District_12,3,28417.4217821782,11278.3563636364,313.0917009901,257.5787744951,1419.0135508731,2,15
2016-03-01,State_3,District_36,3,5963.6576057606,1802.934410441,48.1053151215,29.7958411883,81.7585135662,2,15
2016-03-01,State_5,District_32,3,5431.3116111611,1011.9988622862,19.9753937894,22.1177903879,53.6232388317,2,15
2016-03-01,State_5,District_18,3,11248.2243024302,3691.4352205221,72.5591207741,67.8823437138,208.6720680054,2,15
2016-03-01,State_7,District_13,3,27156.3539153915,9219.4274149415,205.6110214041,192.6916684824,1412.7110771197,2,15
2016-03-01,State_5,District_34,3,3883.0901890189,1146.7911108911,17.5614737966,16.1858967075,51.4363911467,2,15
2016-03-01,State_8,District_3,3,16554.9375337534,1404.3963121512,28.8505637624,17.669427598,87.3208579856,2,15
2016-03-01,State_4,District_10,3,14207.7594959496,2431.6964608461,51.7749127813,42.3876775896,159.9548880792,2,15
2016-03-01,State_1,District_31,3,8048.4144014401,3401.3147866787,68.4394006121,69.0332037102,230.3760358866,2,15
2016-03-01,State_6,District_4,3,38263.8549054906,6470.9339369937,102.0045873267,94.696039622,687.6056522232,2,15
2016-03-01,State_4,District_29,3,19586.3402340234,3484.1631971197,71.4324417462,64.8821417516,190.7031725653,2,15
2016-03-01,State_4,District_14,3,21590.1666966697,3760.6936723672,90.1238535734,67.462410369,200.060839568,2,15
2016-03-01,State_5,District_7,3,28926.002880288,11777.3594833483,239.2894252025,235.5382227237,720.6138917372,2,15
2016-03-01,State_5,District_27,3,8281.8390639064,3292.6957911791,47.8282771737,49.3109898722,131.2811296472,2,15
2016-03-01,State_5,District_25,3,7007.3119711971,1798.2030912691,24.9763182898,25.2919173393,116.6302520486,2,15
2016-03-01,State_4,District_26,3,19229.8682268227,2700.7776255626,65.6793115392,51.5066952097,639.7905910657,2,15
2016-03-01,State_3,District_43,3,7160.8932493249,1744.3465915392,28.1707482268,29.638534083,399.1169411053,2,15
2016-03-01,State_5,District_21,3,14695.2939693969,3998.6689342934,52.8732875608,63.4974792925,305.0228772637,2,15
2016-03-01,State_4,District_39,3,16574.8198019802,2492.0962736274,49.1596040144,39.7814627705,322.9884550621,2,15
2016-04-01,State_1,District_40,4,6021.2183618362,1665.424169577,48.2909222862,33.0411240594,140.1863902304,2,16
2016-04-01,State_1,District_46,4,9600.8075607561,2282.8109216922,60.4486939694,44.5400514563,197.4373393915,2,16
2016-04-01,State_1,District_42,4,4493.9045904591,890.1925731773,17.2436089667,18.9426942077,142.9942092979,2,16
2016-04-01,State_3,District_6,4,8446.600540054,1236.8874982898,33.1874543654,19.5185810571,103.346216054,2,16
2016-04-01,State_1,District_17,4,8422.9152115212,1697.5367366337,34.4589136814,26.7114956922,100.647393829,2,16
2016-04-01,State_3,District_36,4,8198.9904590459,1640.6602462646,33.7507938794,30.4982310571,220.6241197498,2,16
2016-04-01,State_9,District_1,4,40434.3870387039,10230.1176147615,256.2059056706,216.0544629361,2493.7341311971,2,16
2016-04-01,State_1,District_11,4,18583.4361836184,4750.1432727273,104.3020312691,96.0859292763,185.6152530333,2,16
2016-04-01,State_1,District_5,4,10863.2284428443,2196.8418559856,45.9934783258,46.9051867255,131.7720612601,2,16
2016-04-01,State_2,District_12,4,40361.796939694,10407.8943960396,344.0132747075,269.7404394509,294.8288418722,2,16
2016-04-01,State_9,District_9,4,14232.504770477,2710.8442610261,65.0593635104,49.7035971773,425.9119694599,2,16
2016-04-01,State_4,District_26,4,22989.2342034203,2786.7466930693,78.6899833303,52.2863015014,189.672984333,2,16
2016-04-01,State_1,District_37,4,5488.203060306,1248.3634626463,26.5531198146,22.7928803537,124.9446949073,2,16
2016-04-01,State_3,District_43,4,8371.4149414942,1622.338969757,31.9726035464,29.2074229143,200.8660009307,2,16
2016-04-01,State_1,District_20,4,8039.3929792979,2230.3637515752,37.5085633303,35.3919504104,457.0990401044,2,16
2016-04-01,State_8,District_24,4,25062.2210621062,3321.4863690369,79.5428834203,55.2556283582,418.8025050333,2,16
2016-04-01,State_8,District_16,4,15121.6428442844,1655.2568676868,52.1967310351,30.036338018,124.0885914113,2,16
2016-04-01,State_4,District_10,4,17298.2718271827,2187.2785508551,68.6881343114,44.7202983816,216.1486962754,2,16
2016-04-01,State_1,District_31,4,11141.2226822682,3272.8645184519,92.2482129793,67.8808270801,616.5333245617,2,16
2016-04-01,State_8,District_45,4,15106.5364536454,1573.3144550855,40.8635551755,20.7151444878,153.4078038218,2,16
2016-04-01,State_3,District_22,4,19610.8640864086,4794.5371341134,127.8653689649,77.3726238488,886.0159983078,2,16
2016-04-01,State_4,District_14,4,23537.7238523852,3441.0779981998,95.5591189559,69.071324072,1351.0653178398,2,16
2016-04-01,State_8,District_8,4,24100.1461746175,3300.3464338434,68.8612188479,53.3097724662,452.6612989199,2,16
2016-04-01,State_5,District_27,4,11471.1431143114,3094.4837389739,48.0454475968,47.8190160216,149.8335878254,2,16
